,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,254,241,255,255,245,249,254,255,255,255,255,255,255,255,255,255,253,255,250,187
1,255,255,255,255,255,255,255,255,255,255,236,222,255,255,252,255,255,255,255,255,255,255,255,255,253,255,250,188
2,255,255,255,255,255,255,255,255,251,255,255,255,219,203,255,245,255,255,255,255,255,255,255,255,254,255,251,189
3,255,255,255,255,255,255,255,255,255,232,243,188,1,26,190,255,255,255,255,255,255,255,255,255,255,255,252,190
4,255,255,255,255,255,255,255,255,251,255,253,183,0,0,73,242,255,255,255,255,255,255,255,255,254,255,252,191
5,255,255,255,255,255,255,255,255,249,255,245,157,3,0,31,240,255,255,255,255,255,255,255,255,254,255,252,190
6,255,255,255,255,255,255,255,255,255,255,255,158,0,0,89,254,255,255,255,255,255,255,255,255,253,255,251,189
7,255,255,255,255,255,255,255,255,249,253,255,149,6,4,138,255,255,255,255,255,255,255,255,255,252,255,250,189
8,253,255,254,255,255,255,254,252,247,255,255,139,0,4,168,255,255,245,254,255,253,251,255,253,254,255,252,190
9,250,252,254,233,195,172,175,194,185,174,180,97,0,22,98,163,166,179,171,167,182,188,212,255,254,255,252,190
10,255,255,248,126,14,1,0,0,3,0,9,8,0,2,0,6,1,10,0,0,11,0,66,234,254,255,252,190
11,255,255,251,110,0,0,0,0,0,3,0,4,17,8,2,0,0,0,0,0,3,0,67,242,254,255,252,190
12,255,235,255,218,159,161,154,165,150,143,130,18,9,0,26,119,126,136,139,137,141,155,193,235,254,255,252,190
13,255,244,255,255,244,255,246,247,255,242,254,27,0,9,47,249,252,246,255,255,247,255,255,253,254,255,252,190
14,254,255,255,242,246,255,255,252,253,245,230,9,0,7,25,220,255,246,255,255,247,237,250,255,254,255,252,190
15,255,255,247,255,255,250,249,255,250,255,172,8,9,0,1,122,255,252,252,255,255,255,255,255,254,255,252,190
16,255,255,252,246,254,255,252,255,244,255,129,7,0,7,0,32,213,255,242,253,255,245,255,245,253,255,251,189
17,249,255,255,255,255,255,254,255,253,245,81,6,0,62,20,0,155,231,255,255,238,255,241,255,253,255,251,189
18,249,255,255,255,248,243,250,255,255,229,9,0,65,182,8,3,46,240,255,255,249,255,251,243,253,255,251,189
19,255,254,252,255,255,255,255,246,255,113,2,6,109,255,88,0,0,129,255,243,250,255,254,255,253,255,251,189
20,255,253,255,252,241,251,255,253,145,5,16,12,183,255,195,22,1,12,177,255,254,234,255,255,253,255,251,189
21,252,248,255,255,255,255,231,169,14,0,12,117,255,255,246,143,4,0,27,189,255,247,255,243,253,255,251,189
22,255,249,247,246,241,225,135,10,0,14,106,255,251,255,255,236,75,0,0,48,150,231,247,255,253,255,251,189
23,248,255,254,153,35,6,14,0,0,113,255,245,254,249,237,255,233,68,4,2,0,44,255,243,253,255,251,189
24,255,255,249,88,0,15,0,9,142,236,255,242,255,255,244,255,245,245,78,17,0,35,235,255,255,255,250,185
25,249,246,255,175,76,56,95,205,236,255,255,241,255,255,251,255,252,255,227,155,133,195,255,255,255,255,251,187
26,255,253,255,255,255,255,242,254,255,255,247,247,255,255,245,252,255,250,255,248,234,255,249,255,251,255,248,189
27,168,190,192,182,179,189,195,182,183,178,186,198,195,187,186,189,194,183,184,194,188,181,188,188,189,193,191,137
