,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,253,252,255,254,247,249,255,252,252,253,254,254,253,253,252,254,255,255,255,255,255,255,255,255,255,255,245
1,253,251,252,255,255,255,255,255,253,254,254,255,255,255,255,254,252,253,253,253,254,253,253,253,254,241,255,255
2,251,255,255,252,246,247,252,253,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,248,255,255
3,251,255,255,255,254,253,255,255,252,253,254,254,255,255,254,254,253,253,252,251,251,251,251,252,249,255,255,255
4,255,253,251,255,255,255,249,249,254,254,255,255,255,255,254,254,255,255,255,255,255,255,255,255,245,253,255,255
5,255,255,254,252,249,247,254,255,255,255,255,255,255,255,254,253,255,255,255,253,252,253,253,254,255,255,242,253
6,245,255,255,254,255,255,244,218,217,217,216,215,213,211,209,208,198,196,194,192,191,191,192,193,222,255,249,245
7,255,255,251,248,255,247,141,22,16,15,15,13,11,8,6,5,9,7,4,2,1,1,3,4,111,239,255,246
8,255,255,253,253,255,226,109,0,5,0,4,0,0,4,0,6,0,7,1,0,0,4,0,0,61,232,255,253
9,250,254,251,251,255,255,198,128,109,107,116,108,101,73,0,1,45,86,81,81,78,86,75,85,171,255,255,253
10,252,255,254,250,255,255,255,238,253,251,251,250,249,191,17,4,167,253,249,251,251,253,250,254,249,255,247,251
11,255,255,255,254,250,251,255,255,255,255,254,254,255,197,0,0,140,255,253,255,255,252,253,253,255,245,250,255
12,255,255,255,255,255,252,252,255,249,255,255,255,249,190,0,17,141,255,255,255,255,255,255,255,255,246,255,255
13,254,252,252,255,255,255,255,254,255,255,255,255,253,188,3,0,160,249,247,250,252,254,250,254,255,253,255,253
14,255,255,254,253,252,254,254,253,255,249,251,255,255,215,88,47,210,254,252,255,255,255,251,255,251,255,249,247
15,251,255,255,254,250,252,255,255,254,247,255,255,255,255,237,241,246,255,255,255,252,255,244,255,246,255,254,255
16,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
17,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
18,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
19,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
20,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
21,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
22,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
23,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
