,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,252,255,255,255,254,255,255,249,254,255,254,255,255,244,255,253,252,250,255,255,255,252,249,255,255,245,250,255
1,255,255,255,255,248,243,252,255,247,255,255,248,254,253,255,255,255,255,251,248,255,255,255,251,252,255,255,255
2,255,254,254,255,255,255,255,249,254,255,255,254,255,255,246,250,253,255,255,255,250,248,253,247,252,255,255,253
3,255,253,245,246,252,251,251,255,255,253,254,253,252,255,245,255,253,255,255,255,255,250,255,255,255,252,246,255
4,255,255,255,255,255,242,239,255,255,252,255,249,245,255,255,255,245,250,255,250,255,255,218,176,209,250,255,255
5,244,255,234,190,216,255,255,244,255,252,255,252,255,255,252,162,123,184,254,250,246,243,121,26,94,228,255,254
6,251,254,147,21,69,213,254,247,254,178,155,195,254,252,233,60,0,82,247,254,249,237,76,0,21,209,255,243
7,254,245,125,0,19,143,232,254,244,64,0,93,243,244,239,39,11,62,232,254,254,246,74,16,31,216,254,245
8,254,254,181,21,18,73,254,247,238,53,9,42,220,246,236,58,20,41,236,254,245,250,78,16,22,198,255,252
9,252,254,228,48,10,44,241,251,252,72,8,19,205,254,253,61,7,30,226,254,254,254,95,14,18,188,255,252
10,242,254,241,58,17,47,246,254,245,80,15,20,197,254,250,67,13,31,208,248,248,254,112,14,14,172,253,249
11,254,254,246,49,7,42,232,246,254,86,15,30,203,252,240,72,14,40,203,252,250,254,128,18,17,158,254,251
12,252,247,249,57,17,58,226,254,222,79,10,21,196,254,246,74,1,40,192,253,249,236,120,10,20,144,254,255
13,254,250,243,55,1,5,69,60,83,34,17,18,173,254,249,72,19,15,49,48,41,64,51,20,12,120,252,252
14,254,254,241,73,28,27,23,1,1,7,25,24,164,254,242,67,16,16,15,12,9,14,15,6,10,106,250,251
15,250,254,231,57,6,25,32,48,56,30,19,23,176,254,241,63,14,32,35,51,60,45,36,27,19,108,255,255
16,254,254,238,43,20,39,214,228,237,99,19,22,191,254,235,64,21,28,213,235,245,241,138,13,19,148,245,255
17,242,254,229,36,7,64,247,254,254,94,19,7,192,254,247,36,2,61,254,254,254,249,139,5,4,152,255,255
18,254,254,204,36,12,79,225,232,239,105,22,21,184,254,223,37,10,73,235,243,254,251,143,20,9,152,255,255
19,253,244,149,27,16,25,57,49,47,20,4,32,83,222,212,31,27,33,112,114,131,120,58,5,19,143,242,255
20,252,246,114,5,21,19,7,16,10,22,32,18,1,192,233,27,23,4,24,12,11,9,12,26,3,139,243,255
21,250,254,136,22,32,47,48,62,50,41,11,16,119,243,237,98,19,14,20,13,11,17,21,10,17,161,255,253
22,239,254,242,204,216,235,253,239,253,195,89,95,221,254,250,243,194,193,193,197,190,191,176,123,127,214,255,249
23,254,248,254,254,246,246,254,245,254,247,239,254,246,254,254,248,254,251,252,254,247,254,254,244,255,255,251,249
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,254,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
