,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,255,246,255,255,245,251,255,252,254,254,254,249,249,250,255,255,255,255,255,255
1,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,245,254,254,254,254,254,254,250,255,255,255,255
2,255,255,255,255,255,255,255,255,251,255,253,246,255,252,246,255,253,254,254,249,246,250,250,255,255,255,255,255
3,255,255,255,255,255,255,255,255,255,254,253,255,255,255,255,254,254,254,250,250,254,254,253,255,255,255,255,255
4,255,255,255,255,255,255,255,255,255,243,255,255,219,226,254,249,254,228,153,153,203,254,254,254,255,255,255,255
5,255,255,255,255,255,255,255,255,251,248,255,208,81,82,193,252,254,171,21,15,118,243,252,255,255,255,255,255
6,255,255,255,255,255,255,255,255,248,255,254,149,0,0,138,254,247,152,0,3,123,254,253,247,255,255,255,255
7,255,255,255,255,255,255,255,255,255,255,237,135,20,21,142,252,247,165,13,17,125,254,254,255,255,255,255,255
8,255,255,255,255,255,255,255,255,246,254,253,136,1,14,163,251,254,178,19,13,109,254,255,250,255,255,255,255
9,255,255,255,255,255,255,255,255,254,247,234,142,20,10,148,251,254,185,23,11,98,253,255,254,255,255,255,255
10,255,255,255,255,255,255,254,254,251,123,61,38,10,13,139,254,254,193,28,9,84,245,255,255,255,255,255,255
11,255,255,255,255,255,255,254,254,196,38,1,26,28,14,124,254,254,199,30,8,75,245,255,255,255,255,255,255
12,255,255,255,255,254,254,254,254,254,100,24,30,11,12,102,250,254,204,31,8,70,251,255,254,255,255,255,255
13,255,255,255,255,254,254,254,254,245,233,228,178,34,8,83,251,252,210,35,10,64,253,255,253,255,255,255,255
14,255,255,255,255,254,254,254,254,254,254,254,204,27,13,69,247,253,219,42,12,55,249,254,255,255,255,255,255
15,255,255,255,255,255,255,254,254,250,254,250,233,47,17,51,249,254,227,49,14,47,243,253,255,255,255,255,255
16,255,255,255,255,255,255,255,255,248,254,254,238,53,9,33,219,254,243,48,17,50,220,255,255,255,255,255,255
17,254,254,255,255,255,255,255,255,254,252,254,239,75,17,3,122,251,244,57,15,31,225,250,247,255,255,255,255
18,254,254,255,255,255,255,255,255,252,254,254,240,77,20,14,112,254,254,78,15,15,222,254,255,255,255,255,255
19,254,254,255,255,255,255,255,255,254,254,254,245,62,8,16,130,253,254,94,14,13,183,255,255,255,255,255,255
20,255,255,255,255,255,255,255,255,255,254,246,254,81,20,20,151,251,254,118,19,23,134,255,251,255,255,255,255
21,255,255,255,255,255,255,255,255,249,255,242,254,90,3,15,174,254,254,137,3,7,100,251,255,255,255,255,255
22,255,255,255,255,255,255,255,255,255,255,251,247,114,0,26,188,254,244,170,12,8,124,239,252,255,255,255,255
23,255,255,255,255,255,255,255,255,255,255,254,255,204,87,118,251,252,254,239,86,73,208,255,255,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,254,254,254,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,254,254,254,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,254,254,254,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255,255
