,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,250,252,254,253,255,255,248,254,255,255,255,252,249,253,255,249,255,253,255,255,244,252,255,255,255,255,255
1,255,247,252,255,255,244,250,255,255,245,251,255,255,255,251,255,255,255,247,252,251,255,255,249,255,255,255,255
2,255,255,255,252,250,255,255,244,255,255,255,243,237,255,253,251,249,250,255,255,251,253,255,247,255,255,255,255
3,250,248,255,255,250,242,254,255,252,193,159,111,83,77,66,99,220,250,255,255,255,247,255,255,255,255,255,255
4,255,254,249,248,255,255,223,160,53,16,2,0,0,5,0,0,175,254,255,246,255,255,255,255,255,255,255,255
5,255,250,248,255,252,206,103,1,0,2,11,19,14,3,2,5,75,209,255,255,255,253,254,255,255,255,255,255
6,255,236,255,255,175,33,0,3,17,62,122,203,185,81,26,0,0,93,193,255,255,244,253,253,255,255,255,255
7,247,255,255,172,52,0,8,29,151,255,255,255,255,255,203,55,2,0,74,224,255,247,255,254,255,255,255,255
8,255,230,225,40,0,0,78,227,252,254,255,255,255,251,247,244,82,0,8,96,255,255,248,255,255,255,255,255
9,249,255,85,0,10,69,221,249,253,254,255,255,255,252,249,247,203,67,0,5,175,253,255,250,255,255,255,255
10,249,226,9,0,55,208,255,254,254,254,255,255,255,254,252,252,255,184,18,0,55,239,251,255,255,255,255,255
11,255,157,8,1,119,255,241,252,255,255,255,254,254,255,255,255,251,249,97,7,0,190,241,255,255,255,255,255
12,255,140,0,6,169,251,253,255,255,255,254,254,254,255,255,255,255,255,183,0,13,114,255,255,255,255,255,255
13,255,146,0,0,184,244,255,253,255,255,254,254,254,255,255,255,254,255,235,25,12,64,251,254,255,255,255,255
14,255,154,12,0,170,255,251,247,255,255,255,255,254,254,254,254,246,255,249,70,0,47,240,255,255,255,255,255
15,252,177,0,3,154,251,255,255,254,255,255,255,255,254,253,252,255,252,249,56,1,39,255,253,255,255,255,255
16,251,204,1,3,100,255,255,251,253,255,255,255,252,250,255,255,253,255,250,49,7,58,235,255,255,255,255,255
17,252,247,36,0,44,255,228,255,255,252,249,255,255,255,254,243,255,251,228,5,4,66,251,255,255,255,255,255
18,246,255,82,10,0,165,255,247,255,255,254,250,249,251,255,255,255,255,197,0,5,114,255,255,255,255,255,255
19,255,239,189,8,12,39,255,241,244,255,255,255,255,251,252,254,244,255,134,12,0,173,251,248,255,255,255,255
20,255,249,255,68,0,13,132,255,255,255,254,251,255,255,255,255,255,246,69,4,16,224,253,252,255,255,255,255
21,247,255,255,199,0,0,5,172,243,255,255,251,246,249,254,255,253,181,18,0,82,244,255,255,255,255,255,255
22,251,243,255,246,146,0,1,24,159,202,241,241,219,200,191,187,127,62,0,6,167,243,254,249,255,255,255,255
23,255,248,251,253,254,121,0,1,0,18,28,16,3,1,5,4,6,0,3,84,251,255,252,255,255,255,255,255
24,253,255,255,248,255,243,141,24,3,0,0,1,6,3,0,0,1,22,110,227,255,246,240,255,254,254,254,254
25,250,255,252,248,255,255,247,209,121,100,80,74,82,98,119,136,155,207,252,255,254,255,255,247,255,255,255,255
26,255,255,255,253,248,248,255,255,255,253,253,255,255,255,255,255,246,255,255,255,252,255,255,253,252,252,252,252
27,188,187,190,193,189,182,180,185,189,187,187,188,188,184,178,175,203,182,174,187,192,183,181,190,188,188,188,188
