,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,254,248,254,231,254,254,253,252,253,253,253,254,255,255,255,255,251,255,255,254,255,255,250,255,255,255,255,255
1,247,253,254,254,247,247,252,255,255,255,255,255,255,255,255,255,253,255,248,245,253,255,253,255,255,255,255,255
2,255,242,250,255,255,255,255,246,251,253,254,254,251,250,251,254,255,255,255,255,255,255,255,247,255,255,255,255
3,255,255,255,239,237,236,234,254,246,250,254,254,254,254,254,254,248,247,255,255,243,253,255,254,255,255,255,255
4,246,254,203,78,72,57,53,67,61,64,68,70,70,72,76,79,137,152,192,211,197,205,238,255,255,255,255,255
5,254,254,177,2,7,18,19,1,14,13,13,14,14,15,15,14,13,5,12,16,10,51,165,255,255,255,255,255
6,250,254,221,90,40,37,46,38,35,31,27,26,28,27,23,18,10,8,21,31,11,11,111,245,255,255,255,255
7,254,237,254,254,223,226,227,218,219,212,206,205,208,207,201,195,154,130,104,81,31,0,93,249,255,255,255,255
8,255,254,250,248,255,247,245,255,254,254,254,254,254,254,254,254,252,254,254,205,19,23,68,254,255,255,255,255
9,246,252,255,249,254,255,249,255,254,254,254,254,254,254,254,254,248,249,254,208,20,24,73,245,255,255,255,255
10,255,255,252,246,246,255,255,253,255,255,255,255,255,255,255,254,254,254,254,203,15,12,80,254,254,254,255,255
11,244,255,241,255,255,238,255,242,250,250,250,250,250,250,250,250,248,236,215,163,28,11,73,254,254,254,255,255
12,253,255,255,205,114,67,84,87,83,83,83,83,83,83,83,83,80,73,48,42,15,11,64,244,254,254,254,254
13,254,254,254,104,14,11,1,16,10,10,10,10,10,10,10,10,6,15,1,1,11,11,71,238,254,254,254,254
14,249,245,219,50,14,22,37,28,25,25,25,25,25,25,25,25,21,40,60,70,88,105,167,254,254,254,254,254
15,254,254,154,15,28,44,187,200,202,202,202,202,202,202,202,202,210,205,232,244,253,254,254,247,254,254,254,254
16,254,244,167,1,11,126,239,254,250,253,254,254,254,254,254,253,252,254,253,254,254,254,254,249,254,254,254,254
17,254,248,161,20,19,137,254,251,254,254,254,254,254,254,254,254,250,253,252,252,254,252,245,254,254,254,254,254
18,254,254,163,18,0,116,254,250,250,247,244,240,233,221,206,196,202,184,170,148,157,161,166,231,255,255,255,255
19,247,254,187,19,17,98,202,187,141,118,84,55,37,32,31,32,23,14,23,7,20,18,16,109,255,255,255,255
20,254,254,221,17,21,26,29,4,3,4,8,14,19,18,14,9,14,12,27,9,11,0,0,87,255,255,255,255
21,249,251,241,38,19,6,6,24,22,24,29,37,48,60,70,76,99,105,120,116,130,138,153,228,255,255,255,255
22,255,255,253,110,48,48,74,102,143,163,194,222,241,251,255,255,243,254,255,255,255,248,241,255,255,255,255,255
23,252,243,255,246,205,240,255,246,251,255,255,255,252,248,250,253,255,255,249,248,251,254,255,251,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
