,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,249,255,255,254,255,252,249,255,248,254,244,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255
1,255,255,255,255,255,255,255,255,255,255,254,247,254,254,254,239,255,255,255,255,255,255,255,255,255,255,255,255
2,251,251,255,255,248,248,252,248,255,245,254,253,254,244,251,255,255,255,255,255,255,255,255,255,255,255,255,255
3,255,249,255,255,250,255,255,255,255,242,254,254,210,111,118,226,255,255,255,255,255,255,255,255,255,255,255,255
4,255,251,254,251,255,255,244,255,254,252,252,253,147,3,4,164,255,255,255,255,255,255,255,255,255,255,255,255
5,255,251,255,255,255,213,125,126,221,254,254,254,150,9,5,143,255,255,255,255,255,255,255,255,255,255,255,255
6,248,253,255,255,255,156,10,10,181,254,254,254,175,20,10,96,255,255,255,255,255,255,255,255,255,255,255,255
7,255,255,254,244,253,146,0,20,142,246,254,254,204,22,17,77,255,255,255,255,255,255,255,255,255,255,255,255
8,255,255,255,254,254,133,12,11,154,235,254,254,220,29,5,65,245,252,255,255,254,255,255,255,255,255,255,255
9,255,255,255,253,254,133,13,13,154,254,254,254,218,33,18,76,245,252,255,255,254,255,255,255,255,255,255,255
10,254,254,254,251,254,133,15,16,129,237,229,237,202,45,13,42,245,252,255,255,254,255,255,255,255,255,255,255
11,254,254,254,250,254,133,16,18,34,70,38,47,50,10,25,60,245,252,255,255,254,255,255,255,255,255,255,255
12,254,254,254,250,254,133,16,18,20,11,3,11,13,13,25,49,245,252,255,255,254,255,255,255,255,255,255,255
13,254,254,254,251,254,133,15,16,40,50,63,62,50,12,21,59,245,252,255,255,254,255,255,255,255,255,255,255
14,254,254,254,253,254,133,13,13,132,226,242,245,220,56,21,50,245,252,255,255,254,255,255,255,255,255,255,255
15,254,254,254,254,254,133,12,11,137,254,249,248,246,28,8,60,245,252,255,255,254,255,255,255,255,255,255,255
16,254,248,254,250,244,139,15,11,138,253,254,251,238,43,14,59,242,251,255,255,253,254,255,255,255,255,255,255
17,246,244,254,254,254,135,23,8,146,254,247,245,249,37,4,49,242,251,255,255,253,254,255,255,255,255,255,255
18,254,254,249,246,254,100,13,8,144,251,238,254,221,27,37,55,244,252,255,255,253,255,255,255,255,255,255,255
19,254,254,254,246,254,98,14,28,147,249,254,254,207,24,16,42,246,253,255,255,254,255,255,254,255,255,255,255
20,254,242,254,251,254,120,0,0,123,250,254,238,236,83,6,86,249,254,255,254,254,255,255,254,255,255,255,255
21,254,241,254,249,254,175,47,34,191,254,254,250,254,221,167,235,251,255,255,254,254,255,255,254,255,255,255,255
22,255,251,249,255,255,250,194,191,250,249,250,249,246,251,255,255,253,255,255,253,254,255,255,253,255,255,255,255
23,250,255,246,255,240,254,255,255,244,255,250,255,255,253,255,250,254,255,255,253,254,255,255,253,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
