,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,253,255,255,248,255,255,247,254,254,255,246,251,255,255,255,255,255,255,255,255
1,255,255,255,255,255,255,255,255,248,243,255,245,241,255,251,255,254,249,255,251,255,254,255,250,255,255,255,255
2,255,255,255,255,255,255,255,255,255,211,248,255,252,255,241,255,255,239,255,252,246,250,255,255,255,255,255,255
3,255,255,255,255,255,255,255,255,134,32,85,228,255,255,253,253,127,105,214,255,255,255,254,249,255,255,255,255
4,255,255,255,255,255,255,255,255,99,0,24,235,255,247,255,211,22,3,148,245,255,253,247,254,255,255,255,255
5,255,255,255,255,255,255,255,255,74,0,15,232,254,242,255,185,47,25,138,248,253,246,247,255,255,255,255,255
6,255,255,255,255,255,255,255,255,87,9,31,237,251,250,255,172,23,36,133,255,255,255,248,255,255,255,255,255
7,255,255,255,255,255,255,255,255,90,0,21,235,255,255,248,173,19,52,124,255,249,255,253,254,255,255,255,255
8,248,255,252,253,248,255,244,255,85,0,15,234,251,248,255,194,32,17,116,255,255,254,255,253,255,255,255,255
9,255,246,255,255,255,253,255,255,83,0,20,230,254,252,255,188,14,4,110,255,255,254,255,254,255,255,255,255
10,255,245,255,255,212,193,216,226,63,4,21,222,255,255,255,185,0,0,107,255,255,253,255,255,255,255,255,255
11,252,255,250,226,41,9,7,27,28,0,18,213,255,255,252,186,0,0,111,255,255,252,255,255,255,255,255,255
12,255,255,238,192,8,0,0,8,8,0,18,210,255,255,250,188,3,0,111,255,255,251,255,255,255,255,255,255
13,248,254,255,250,177,141,109,56,18,0,20,212,255,255,250,185,1,0,105,252,255,251,255,255,255,255,255,255
14,255,253,253,242,254,255,255,247,45,2,16,209,254,255,252,180,1,0,102,250,255,253,255,254,255,255,255,255
15,245,255,250,255,255,255,244,255,64,3,8,204,250,255,254,176,4,0,104,253,255,255,255,249,255,255,255,255
16,255,255,255,255,255,255,255,255,56,0,17,209,254,250,255,174,1,2,87,254,255,255,255,255,255,255,255,255
17,255,255,255,255,255,255,255,255,63,0,6,212,255,252,254,162,0,1,87,253,255,255,255,255,255,255,255,255
18,255,255,255,255,255,255,255,255,57,5,1,211,250,253,255,159,0,0,86,252,255,254,254,254,255,255,255,255
19,255,255,255,255,255,255,255,255,51,14,7,210,241,252,255,161,0,0,85,251,255,254,253,253,255,255,255,255
20,255,255,255,255,255,255,255,255,56,0,2,213,254,249,255,160,0,0,85,251,255,254,253,253,255,255,255,255
21,255,255,255,255,255,255,255,255,82,0,18,217,255,250,248,163,0,0,86,252,255,254,254,254,255,255,255,255
22,255,255,255,255,255,255,255,255,166,95,129,235,255,250,255,166,0,1,87,253,255,255,255,255,255,255,255,255
23,255,255,255,255,255,255,255,255,255,236,255,255,239,249,255,162,1,2,87,254,255,255,255,255,255,255,255,255
24,254,254,254,254,254,254,254,254,252,254,255,255,254,249,244,241,71,66,174,255,253,255,255,255,254,254,254,254
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,252,252,226,255,255,251,255,255,255,255,255,255,255
26,253,253,253,253,253,253,253,253,250,251,252,253,253,253,252,252,255,255,255,248,241,255,255,250,253,253,253,253
27,189,189,189,189,189,189,189,189,188,188,188,188,189,190,190,191,175,184,188,183,191,200,190,182,189,189,189,189
