,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,254,255,255,255,250,255,242,255,255,248,254,255,255,255,250,255,255,255,255,255
1,251,252,253,254,254,255,255,254,250,255,255,255,243,255,247,255,250,255,255,255,252,255,251,252,255,255,255,255
2,252,253,255,255,255,255,255,255,250,255,252,255,248,254,255,255,255,255,249,248,255,255,253,255,255,255,255,255
3,255,255,255,255,255,255,255,255,254,255,243,255,255,254,255,245,255,255,238,247,255,255,252,255,255,255,255,255
4,255,255,254,252,252,253,255,255,255,239,220,245,255,247,252,219,209,255,255,253,255,255,255,251,255,255,255,255
5,255,255,255,255,255,255,255,255,255,105,17,100,245,255,177,29,86,229,255,251,246,254,255,245,255,255,255,255
6,255,255,255,255,255,253,250,248,192,34,0,96,242,253,138,0,6,190,255,251,246,250,255,249,255,255,255,255
7,252,254,255,254,249,240,231,226,139,0,10,127,255,255,131,4,11,179,248,255,255,245,255,252,255,255,255,255
8,249,255,255,255,242,78,37,25,22,14,3,210,249,254,161,8,4,159,255,248,255,251,254,255,255,255,255,255
9,255,251,246,252,216,38,0,4,0,20,23,195,255,255,146,8,4,155,255,249,255,251,254,255,255,255,255,255
10,252,255,255,255,239,129,99,83,61,7,15,169,255,255,160,9,4,149,255,250,255,253,254,255,255,255,255,255
11,255,255,248,254,255,251,255,250,189,0,0,144,249,255,195,7,4,141,255,252,255,254,254,255,255,255,255,255
12,255,247,246,255,252,240,251,255,206,11,1,118,248,255,208,10,5,132,255,253,255,255,253,255,255,255,255,255
13,251,255,255,238,134,98,88,86,78,13,11,84,255,255,199,21,5,124,255,255,253,255,253,255,255,255,255,255
14,252,255,246,174,14,0,0,0,0,9,5,64,252,253,202,23,5,117,255,255,251,255,252,255,255,255,255,255
15,255,254,255,230,69,31,22,39,35,16,0,69,245,251,216,10,6,114,255,255,250,255,252,255,255,255,255,255
16,255,255,253,247,239,230,221,216,214,61,0,66,255,253,222,19,3,92,242,255,248,255,255,249,255,255,255,255
17,252,253,255,255,255,253,251,249,251,67,7,58,241,251,215,30,1,88,255,255,254,253,255,249,255,255,255,255
18,254,255,255,255,255,255,255,255,253,41,0,55,249,255,217,29,1,79,255,255,255,252,251,255,255,255,255,255
19,255,255,254,252,251,251,252,252,245,54,19,77,245,251,214,35,6,83,255,243,253,255,254,255,255,255,255,255
20,255,255,254,253,254,255,255,255,249,60,0,58,240,254,223,24,0,94,255,248,254,255,255,251,255,255,255,255
21,255,255,255,255,255,255,255,255,253,108,8,97,254,255,228,45,0,112,254,255,254,255,254,253,255,255,255,255
22,255,255,255,255,253,252,251,251,255,223,188,224,255,245,229,157,97,181,244,255,252,255,254,255,255,255,255,255
23,254,254,254,255,255,255,255,255,251,255,248,255,253,255,255,254,245,255,246,255,251,255,253,255,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
