,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,239,255,255,251,255,254,253,250,255,248,255,255,253,254,248,255,251,250,254,254,254,252,246,254,246,254,255
1,255,255,255,255,252,255,255,248,255,255,255,250,255,251,255,255,255,255,254,250,250,254,254,254,254,252,254,255
2,247,255,253,251,251,254,255,251,240,247,255,255,255,255,254,245,243,255,254,254,254,245,243,254,254,254,254,254
3,240,255,254,255,254,247,254,251,254,255,241,254,253,245,251,253,233,210,177,158,137,105,111,157,244,254,253,253
4,254,251,242,251,254,254,254,254,240,235,209,247,254,116,81,57,29,29,19,22,30,8,3,35,221,254,250,253
5,247,156,117,112,107,105,85,74,59,27,32,84,212,24,16,21,8,26,10,0,21,23,14,29,199,252,249,254
6,170,24,1,9,11,27,9,16,28,11,17,30,195,66,13,21,53,86,99,117,133,84,20,12,186,254,251,255
7,190,22,14,25,10,23,5,30,20,40,24,13,202,242,186,223,239,244,247,254,250,127,20,15,182,254,252,255
8,240,186,153,173,196,194,191,202,223,65,15,22,212,251,254,253,254,255,254,252,254,109,16,13,182,254,253,255
9,254,252,246,253,254,252,252,254,240,75,17,24,211,249,254,253,254,255,254,252,254,111,17,17,182,254,250,255
10,242,254,254,254,251,252,252,249,254,81,13,24,208,249,254,254,253,255,254,251,254,115,15,20,179,254,251,255
11,254,254,254,253,254,254,254,253,254,81,7,22,203,252,254,254,253,255,254,251,253,119,11,19,172,254,250,255
12,254,252,246,246,250,253,254,253,254,86,7,23,199,255,254,255,254,254,254,251,250,125,6,16,168,254,248,252
13,255,255,255,255,255,254,255,255,255,100,15,24,190,255,255,254,255,253,254,252,251,137,5,14,154,254,254,249
14,248,249,254,255,255,249,250,255,255,111,20,19,177,255,255,252,255,252,254,254,254,151,9,17,106,244,254,253
15,255,255,251,251,255,255,255,251,255,113,19,11,166,254,255,253,255,251,255,254,254,161,14,21,49,216,255,255
16,255,255,255,255,255,255,255,255,254,119,17,11,156,254,255,247,248,253,255,246,255,222,39,0,55,218,255,253
17,255,255,255,255,255,255,255,255,255,137,0,29,112,248,248,255,255,255,255,249,255,255,144,126,169,255,255,251
18,255,255,255,255,255,255,255,255,243,181,24,6,42,235,243,251,255,255,253,249,255,255,238,238,251,255,243,249
19,255,255,255,255,255,255,255,255,255,241,119,23,53,225,255,255,250,254,250,252,248,255,255,255,255,254,242,255
20,255,255,255,255,255,255,255,255,250,248,236,208,227,255,252,244,254,255,255,255,252,246,255,249,254,253,255,255
21,255,255,255,255,255,255,255,255,255,255,255,255,255,255,245,255,255,255,255,255,255,248,255,250,254,254,255,255
22,255,255,255,255,255,255,255,255,245,252,255,250,248,255,242,255,255,250,255,249,255,251,255,255,252,253,254,249
23,255,255,255,255,255,255,255,255,255,253,255,241,255,255,255,255,255,250,255,246,255,251,249,255,253,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
