,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,245,255,255,251,240,255,255,255,255,255,255,255,255,254,254,255,255,253,252,255,255,252,249,255,255,255,255
1,255,248,255,255,255,255,255,246,253,253,253,254,255,255,255,255,252,255,255,255,252,255,255,255,255,255,255,255
2,248,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,254,254,254,254,255,251,255,255,255,255
3,251,255,255,254,246,247,253,255,253,254,254,254,253,251,250,248,255,243,255,255,255,253,255,250,255,255,255,255
4,255,255,246,255,255,255,255,254,254,255,255,255,255,255,255,255,255,243,253,252,255,249,255,255,255,255,255,255
5,251,255,250,255,252,164,148,149,185,188,192,195,198,198,198,197,164,129,128,155,244,253,255,248,255,255,255,255
6,254,255,255,243,205,32,2,8,9,11,15,18,20,20,19,18,14,0,0,64,226,255,255,250,255,255,255,255
7,255,249,253,251,236,43,10,12,1,2,5,6,6,3,0,0,6,9,39,102,251,255,251,255,255,255,255,255
8,251,250,254,255,255,233,194,164,143,139,94,6,6,69,123,135,143,180,222,244,251,255,255,255,255,255,255,255
9,255,255,255,254,255,255,251,246,255,255,209,28,2,107,255,255,251,253,254,255,255,255,254,248,255,255,255,255
10,249,251,252,252,251,253,255,255,251,244,238,43,0,57,252,246,255,254,244,245,252,255,255,255,255,255,255,255
11,250,255,255,255,255,254,252,252,255,251,248,65,9,34,225,255,254,252,255,255,255,251,251,255,255,255,255,255
12,255,255,255,253,253,255,255,255,246,255,246,53,0,21,175,255,254,255,255,255,255,252,250,253,255,255,255,255
13,255,252,248,247,250,252,251,249,244,255,247,72,12,12,100,243,254,253,248,246,251,255,255,255,255,255,255,255
14,255,255,255,255,255,255,253,249,255,250,239,58,7,0,29,159,250,255,255,255,252,255,255,251,255,255,255,255
15,254,254,253,252,251,252,255,255,254,243,255,44,8,20,0,29,191,234,255,255,249,254,255,253,255,255,255,255
16,255,255,255,255,255,255,255,255,253,255,217,36,6,32,5,13,31,234,255,251,255,244,248,255,255,255,255,255
17,255,255,255,255,255,255,255,255,249,247,197,19,13,87,97,5,26,58,224,255,252,253,255,247,255,255,255,255
18,255,255,255,255,255,255,255,255,255,255,89,6,0,183,252,41,0,2,95,245,245,255,255,255,255,255,255,255
19,255,255,255,255,255,255,255,255,245,100,9,18,34,233,249,213,46,5,7,119,255,251,240,255,255,255,255,255
20,255,255,255,255,255,255,255,255,174,2,0,21,146,255,255,248,189,40,0,21,164,255,252,255,255,255,255,255
21,255,255,255,255,255,255,255,255,215,92,50,163,255,241,251,254,255,156,25,0,15,184,247,255,255,255,255,255
22,255,255,255,255,255,255,255,255,244,229,244,254,243,255,237,255,254,237,124,0,3,76,245,249,255,255,255,255
23,255,255,255,255,255,255,255,255,255,251,255,251,255,255,255,247,247,255,235,143,65,161,255,255,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
