,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
4,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255,255
5,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255
6,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255
7,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,254,255,255,255,255,255,255,255,255,255,255,255,255
8,241,255,238,229,254,255,255,255,254,250,244,191,207,254,252,254,254,255,248,242,255,255,220,161,216,246,255,244
9,255,193,55,37,72,64,84,89,77,98,86,28,16,79,83,89,80,90,95,97,106,101,59,10,30,101,201,255
10,248,164,11,9,41,11,22,3,13,18,13,20,16,32,19,16,14,12,5,1,10,23,26,19,17,0,89,235
11,255,222,97,38,22,7,30,26,31,22,17,22,20,6,21,23,24,24,24,25,20,10,3,0,28,9,108,250
12,247,255,253,220,204,206,198,196,187,199,183,77,22,29,142,188,188,188,195,202,192,167,144,135,118,152,228,254
13,255,248,255,255,254,254,244,254,254,254,254,119,11,7,157,254,254,254,250,253,254,251,253,254,254,254,254,239
14,255,243,248,253,254,254,252,254,254,245,253,165,24,6,115,254,254,254,254,254,254,254,252,253,254,243,249,254
15,247,255,254,255,249,246,254,254,254,254,254,177,4,18,103,251,251,254,254,254,254,253,254,254,254,249,250,254
16,255,255,255,255,255,255,255,255,250,255,255,220,88,50,180,251,255,255,255,255,255,255,255,255,255,255,255,255
17,255,255,255,255,255,255,255,255,255,251,247,255,227,210,255,255,255,255,255,255,255,255,255,255,255,255,255,255
18,255,255,255,255,255,255,255,255,255,255,244,255,255,255,255,241,255,255,255,255,255,255,255,255,255,255,255,255
19,255,255,255,255,255,255,255,255,248,255,254,252,248,242,255,255,255,255,255,255,255,255,255,255,255,255,255,255
20,255,255,255,255,255,255,255,255,248,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
21,255,255,255,255,255,255,255,255,255,255,255,251,255,255,246,242,255,255,255,255,255,255,255,255,255,255,255,255
22,255,255,255,255,255,255,255,255,254,251,255,254,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
23,255,255,255,255,255,255,255,255,255,249,255,255,252,251,250,255,255,255,255,255,255,255,255,255,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
