,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,251,254,255,255,240,255,255,246,255,244,255,249,251,255,255,251,255,255,255,255
1,255,255,255,255,255,255,255,255,255,255,250,255,255,250,226,255,242,243,255,255,255,251,254,255,255,255,255,255
2,255,255,255,255,255,255,255,255,255,255,251,247,255,156,69,124,255,255,253,255,255,255,255,254,255,255,255,255
3,255,255,255,255,255,255,255,255,254,253,255,252,255,105,0,20,221,255,254,249,251,255,255,254,255,255,255,255
4,255,255,255,255,255,255,255,255,255,245,255,254,251,118,0,10,81,195,255,255,250,250,255,255,255,255,255,255
5,255,255,255,255,255,255,255,255,255,246,255,254,243,140,3,0,0,123,255,254,255,255,255,252,255,255,255,255
6,255,255,255,255,255,255,255,255,251,248,255,255,255,176,12,0,1,88,251,242,255,255,255,253,255,255,255,255
7,255,255,255,255,255,255,255,255,255,255,252,247,255,182,0,0,4,73,255,253,255,250,253,255,255,255,255,255
8,255,255,255,255,255,255,255,255,252,250,255,255,255,218,20,0,0,63,251,247,255,251,255,252,255,255,255,255
9,255,255,255,255,255,255,255,255,255,255,251,252,254,227,23,5,3,40,236,254,251,253,248,255,255,255,255,255
10,255,255,255,255,255,255,255,255,253,255,255,252,255,234,16,3,0,0,211,254,255,255,244,255,255,255,255,255
11,255,255,255,255,255,255,255,255,246,255,255,254,255,227,11,1,9,0,183,246,255,249,255,251,255,255,255,255
12,255,255,255,255,255,255,255,255,255,255,253,251,255,206,15,1,13,9,143,254,255,242,255,252,255,255,255,255
13,255,255,255,255,255,255,255,255,255,250,250,255,255,163,14,0,0,5,82,255,247,252,255,251,255,255,255,255
14,255,255,255,255,255,255,255,255,255,244,255,255,230,79,8,11,35,0,27,214,250,255,249,251,255,255,255,255
15,255,255,255,255,255,255,255,255,255,250,255,240,169,0,8,60,147,0,2,137,250,255,255,255,255,255,255,255
16,254,255,255,250,250,255,255,253,247,250,247,183,26,1,1,203,229,31,0,37,203,247,255,237,254,254,255,254
17,253,245,252,255,249,248,255,240,255,246,157,19,0,14,122,246,255,136,2,7,59,252,241,255,254,252,252,248
18,255,255,255,255,255,246,255,255,233,93,0,0,27,57,255,255,253,248,73,0,0,146,254,250,255,255,255,255
19,252,255,244,247,255,255,242,208,64,0,7,3,114,255,255,238,241,255,188,27,9,29,239,245,248,254,255,255
20,251,255,255,255,236,255,202,38,0,0,47,175,253,255,237,255,252,247,255,127,0,0,130,255,253,252,242,255
21,255,255,236,255,238,94,0,4,0,74,210,255,253,251,251,255,255,246,255,222,35,0,24,171,255,255,239,249
22,247,241,255,243,89,0,14,0,79,238,255,250,255,240,255,249,252,255,247,255,161,16,0,45,206,255,253,251
23,255,255,255,249,148,18,42,149,255,255,247,255,243,255,255,247,255,254,255,247,251,114,0,4,114,241,255,252
24,251,253,255,255,246,237,240,250,254,254,254,254,254,254,254,254,249,255,245,244,255,236,38,3,19,218,255,238
25,255,255,255,255,255,248,251,255,255,255,255,255,255,255,255,255,255,251,253,255,255,255,145,0,0,191,255,255
26,251,250,252,254,253,250,251,255,252,252,252,252,252,252,252,252,252,245,255,254,251,243,252,105,117,227,255,255
27,188,187,186,188,190,190,190,190,188,188,188,188,188,188,188,188,182,198,193,182,195,167,216,182,188,203,181,178
