,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,247,250,255,251,251,255,255,255,255,255,255,255,255,255,255,255,251,255,255,255,253,255,255,255,255,255,255
1,255,255,255,255,255,247,250,252,255,255,255,255,255,255,255,255,253,255,255,255,252,250,250,251,255,255,255,255
2,245,246,255,247,255,248,254,255,254,254,254,254,254,254,254,254,251,253,246,247,255,255,255,255,255,255,255,255
3,255,255,255,242,255,249,252,251,253,253,253,253,253,253,253,253,255,255,251,251,255,254,246,253,255,255,255,255
4,252,247,249,241,255,255,255,252,255,255,255,255,255,255,255,255,243,251,255,255,255,245,252,255,255,255,255,255
5,252,255,255,255,250,252,255,252,251,251,251,251,251,251,251,251,255,255,252,246,243,255,255,248,255,255,255,255
6,249,255,253,226,121,104,106,107,105,105,105,105,105,105,105,105,98,82,79,79,113,212,255,244,255,255,255,255
7,255,255,243,188,19,0,0,5,0,0,0,0,0,0,0,0,0,6,12,0,0,146,255,255,255,255,255,255
8,255,249,240,214,43,0,8,2,0,0,1,1,1,0,0,0,2,0,6,2,3,131,252,249,255,255,255,255
9,242,255,255,255,226,197,172,174,184,184,183,183,182,181,181,180,192,180,120,0,0,110,254,255,255,255,255,255
10,255,255,241,252,244,251,255,255,254,254,255,255,255,255,255,255,241,255,183,0,16,108,255,255,255,255,255,255
11,255,255,255,255,255,249,255,242,254,255,255,255,255,255,255,253,255,255,181,0,6,89,254,254,255,255,255,255
12,247,255,240,240,255,247,244,255,249,250,251,250,245,237,230,225,217,192,131,20,8,88,255,255,255,255,255,255
13,255,255,255,255,166,90,69,60,66,65,63,58,50,41,32,27,20,5,5,0,0,72,242,239,255,255,255,255
14,255,232,252,239,47,0,8,0,4,3,0,0,0,0,0,0,2,0,1,1,0,80,255,255,255,255,255,255
15,255,250,255,255,85,5,3,6,1,0,1,4,12,24,35,41,48,56,45,7,0,62,242,245,255,255,255,255
16,252,253,254,247,227,204,195,198,195,195,196,202,211,223,235,242,248,254,202,6,4,52,255,251,255,255,255,255
17,255,255,255,255,255,248,249,255,255,255,253,252,253,255,255,255,255,249,207,7,5,38,251,253,255,255,255,255
18,252,251,252,254,254,253,255,255,255,255,255,255,255,255,254,252,255,251,229,22,0,28,243,246,255,255,255,255
19,255,255,253,252,253,253,253,254,246,248,251,254,255,255,255,255,252,255,233,37,0,38,239,253,255,255,255,255
20,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,249,255,255,157,102,140,248,255,255,255,255,255
21,249,252,253,253,255,255,255,251,255,255,255,253,252,252,253,253,255,255,255,255,245,247,255,255,255,255,255,255
22,255,255,255,255,255,255,255,253,255,255,255,255,255,255,255,255,255,252,241,252,255,255,251,255,255,255,255,255
23,251,255,255,251,250,254,255,255,254,254,255,255,255,255,254,253,248,255,255,247,255,255,248,253,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
