,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,255,245,253,248,251,255,254,249,255,250,246,255,255,250,247,255,251,255,249,187
1,255,255,255,255,255,255,255,255,252,255,244,255,252,246,237,255,254,255,255,249,239,255,251,246,252,255,250,188
2,255,255,255,255,255,255,255,255,244,255,255,255,234,255,255,237,250,241,254,255,254,255,235,255,253,255,251,189
3,255,255,255,255,255,255,255,255,255,239,255,232,192,96,43,167,225,228,255,241,241,255,255,255,254,255,252,190
4,255,255,255,255,255,255,255,255,249,251,227,117,14,7,1,11,17,11,86,187,242,255,242,244,255,255,252,191
5,255,255,255,255,255,255,255,255,255,245,62,2,0,0,0,0,0,5,0,22,82,241,255,238,254,255,252,190
6,255,255,255,255,255,255,255,255,254,130,0,2,44,34,45,70,105,79,14,0,8,116,246,255,254,255,251,190
7,255,255,255,255,255,255,255,255,197,18,0,13,228,240,211,252,255,239,186,32,1,9,218,249,253,255,251,189
8,255,255,251,255,255,255,255,255,90,0,0,144,248,252,252,255,255,249,255,162,1,1,117,255,253,255,251,189
9,255,255,253,255,253,253,249,228,23,0,55,221,255,255,241,252,255,248,255,219,35,0,72,254,253,255,251,189
10,253,255,254,252,253,255,248,190,0,2,113,255,255,254,247,255,255,254,252,255,62,0,32,247,253,255,251,189
11,250,255,255,251,255,255,253,154,0,6,146,255,247,251,255,255,250,255,253,255,70,5,22,236,253,255,251,189
12,251,255,255,250,255,255,253,118,0,4,184,251,255,251,255,242,252,255,255,247,84,3,22,225,253,255,251,189
13,255,253,255,250,253,254,250,86,0,11,220,252,255,246,255,243,255,248,255,252,103,0,17,221,253,255,251,189
14,255,250,255,251,254,251,253,73,1,24,234,251,255,247,255,255,255,243,255,255,99,0,18,222,253,255,251,189
15,255,248,255,254,255,254,255,73,0,29,233,255,255,255,252,255,255,246,255,253,78,0,26,224,253,255,251,189
16,253,255,252,255,252,255,245,110,0,23,178,255,251,255,254,253,253,238,255,226,30,0,49,240,253,255,251,189
17,255,255,249,255,254,255,252,161,0,0,134,244,246,255,255,246,254,255,246,106,0,0,125,255,253,255,251,189
18,255,255,247,255,255,249,255,223,42,0,7,68,116,137,131,156,141,96,73,14,0,26,214,241,253,255,251,189
19,252,255,249,255,255,249,255,255,165,29,0,1,0,5,8,0,3,8,1,0,9,116,255,248,253,255,251,189
20,247,255,255,250,255,255,255,255,255,181,77,10,5,0,0,16,0,18,0,44,155,245,255,255,253,255,251,189
21,248,255,255,250,255,255,255,250,255,244,243,223,181,169,170,152,163,175,205,232,255,247,219,255,253,255,251,189
22,255,254,255,254,254,255,254,252,235,255,255,252,255,255,250,255,255,249,255,248,244,255,255,245,253,255,251,189
23,255,248,255,255,254,255,254,255,255,255,243,245,255,255,251,248,251,255,250,255,250,255,247,255,253,255,251,189
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,190
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,190
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,190
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,190
