,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,247,255,249,255,250,255,247,255,241,255,246,255,243,255,251,252,247,255,255,254,252,255,255,255,255,255,255
1,253,255,255,255,255,249,255,255,250,255,196,158,215,255,244,255,255,255,254,249,248,255,255,251,255,255,255,255
2,255,243,237,245,255,255,248,249,255,207,40,14,93,255,255,251,249,254,255,255,254,251,254,255,255,255,255,255
3,255,255,255,254,255,246,249,255,255,191,14,0,53,237,254,254,255,252,254,255,255,248,246,255,255,255,255,255
4,235,255,255,241,244,255,255,246,245,175,0,0,129,250,226,254,255,255,249,245,255,255,253,255,255,255,255,255
5,255,250,248,255,255,232,183,143,118,78,0,0,32,37,21,60,191,249,255,244,247,255,255,255,255,255,255,255
6,255,244,253,243,122,38,5,6,7,0,0,16,14,0,0,0,170,239,255,255,255,252,248,255,255,255,255,255
7,255,255,249,168,12,0,1,0,0,21,22,12,21,31,88,175,246,253,242,248,255,255,240,255,255,255,255,255
8,249,255,253,187,55,46,89,133,177,186,113,71,7,24,32,82,218,255,255,245,252,255,255,245,255,255,255,255
9,255,255,255,255,233,243,247,255,251,106,0,0,7,0,0,12,102,238,242,255,255,246,247,255,255,255,255,255
10,248,250,238,252,255,255,246,253,110,4,1,21,112,179,94,5,7,54,182,248,255,255,255,255,255,255,255,255
11,255,255,255,255,251,251,245,219,0,13,24,195,247,252,252,135,1,10,2,165,249,255,251,253,255,255,255,255
12,252,242,250,255,249,255,254,153,4,2,123,255,255,253,255,250,165,17,4,2,202,245,255,255,255,255,255,255
13,255,251,255,255,245,255,254,116,0,16,184,255,254,243,255,242,254,161,2,20,64,241,255,244,255,255,255,255
14,253,254,255,253,244,247,254,135,21,0,200,245,252,255,242,255,252,244,80,0,37,248,231,255,255,255,255,255
15,251,255,251,252,255,255,248,141,0,6,157,255,253,255,255,255,255,247,114,0,26,209,255,255,255,255,255,255
16,252,255,255,249,255,255,239,203,0,0,97,248,255,245,247,255,255,248,83,0,38,239,249,255,255,255,255,255
17,251,255,255,253,255,255,251,230,35,13,16,212,232,255,255,248,247,205,0,7,82,247,255,249,255,255,255,255
18,253,255,255,255,255,255,255,254,115,0,14,83,255,253,228,255,216,57,0,12,181,255,255,255,255,255,255,255
19,255,255,255,255,254,250,253,255,226,38,6,0,108,221,252,202,80,0,0,127,241,252,253,255,255,255,255,255
20,255,255,254,255,255,251,251,255,255,147,0,12,0,41,64,0,0,2,75,218,255,253,253,255,255,255,255,255
21,255,254,254,255,255,255,255,255,238,255,146,14,7,0,5,0,24,94,233,248,253,255,251,255,255,255,255,255
22,253,255,255,255,255,255,255,255,255,252,255,192,95,62,34,75,149,244,244,255,241,255,255,247,255,255,255,255
23,251,255,255,253,248,251,254,253,253,247,250,255,252,241,241,255,255,247,255,240,255,255,251,255,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
