,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,249,255,255,245,250,255,251,255,255,255,255,255,255,255,255,255,255,255,255,255
1,255,255,255,255,255,255,255,255,253,246,249,255,255,255,250,255,255,255,255,255,255,255,255,255,255,255,255,255
2,255,255,255,255,255,255,255,255,253,255,255,255,245,248,251,247,255,255,255,255,255,255,255,255,255,255,255,255
3,255,255,255,255,255,255,255,255,255,224,213,254,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
4,255,255,255,255,255,255,255,255,194,61,35,199,255,245,243,255,255,255,255,255,255,255,255,255,255,255,255,255
5,255,255,255,255,255,255,255,255,143,0,0,195,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255
6,255,255,255,255,255,255,255,255,105,0,1,198,243,248,255,244,255,255,255,255,255,255,255,255,255,255,255,255
7,255,255,255,255,255,255,255,255,111,0,0,209,248,250,255,255,255,255,255,255,255,255,255,255,255,255,255,255
8,253,255,252,249,255,255,254,254,103,3,3,200,241,253,255,250,249,252,255,255,255,250,253,255,255,255,255,255
9,255,255,255,255,251,248,251,255,117,0,0,199,255,250,249,245,255,255,252,249,252,255,253,249,255,255,255,255
10,255,247,255,255,251,253,255,255,111,1,4,143,212,222,240,255,249,254,255,254,254,255,255,255,255,255,255,255
11,255,245,255,255,250,255,255,233,75,16,0,5,10,16,29,46,97,151,222,255,255,241,241,254,255,255,255,255
12,255,252,255,253,245,255,247,188,0,0,10,0,0,3,5,4,11,0,13,111,218,255,255,249,255,255,255,255
13,255,255,255,249,249,255,245,189,10,0,0,50,61,45,23,11,25,35,85,168,231,250,251,255,255,255,255,255
14,251,255,255,252,255,255,253,234,81,13,12,174,239,239,233,238,231,236,245,254,255,253,253,255,255,255,255,255
15,254,255,255,254,253,246,248,255,113,13,0,190,255,255,247,251,252,255,255,246,245,255,255,252,255,255,255,255
16,255,255,255,255,255,255,255,255,119,0,0,194,255,247,255,252,255,255,255,255,255,255,255,255,255,255,255,255
17,255,255,255,255,255,255,255,255,102,12,8,179,251,248,255,251,255,255,255,255,255,255,255,255,255,255,255,255
18,255,255,255,255,255,255,255,255,108,6,0,174,255,253,246,255,255,255,255,255,255,255,255,255,255,255,255,255
19,255,255,255,255,255,255,255,255,120,0,0,188,255,254,249,255,255,255,255,255,255,255,255,255,255,255,255,255
20,255,255,255,255,255,255,255,255,128,0,23,206,248,249,255,252,255,255,255,255,255,255,255,255,255,255,255,255
21,255,255,255,255,255,255,255,255,170,0,13,221,255,247,255,255,255,255,255,255,255,255,255,255,255,255,255,255
22,255,255,255,255,255,255,255,255,230,56,70,240,255,252,252,255,255,255,255,255,255,255,255,255,255,255,255,255
23,255,255,255,255,255,255,255,255,255,190,202,255,242,255,255,252,255,255,255,255,255,255,255,255,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
