,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,253,253,254,241,254,254,254,254,254,254,254,255,255,255,254,244,254,254,254,240,255,255,255,255,255,255
1,253,255,255,250,253,250,254,254,254,253,253,253,251,249,248,249,248,254,254,254,254,254,255,239,255,255,255,255
2,254,255,255,246,254,254,254,248,254,254,254,254,254,255,255,255,248,254,254,247,249,254,255,255,255,255,255,255
3,255,251,250,255,254,240,173,153,208,215,219,217,217,224,233,239,252,249,240,235,254,254,238,253,255,255,255,255
4,255,249,254,255,242,139,40,21,30,38,41,37,36,44,54,58,93,72,70,86,217,254,253,255,255,255,255,255
5,255,254,253,255,213,54,1,7,10,17,19,11,8,12,13,10,8,11,13,11,149,253,255,255,255,255,255,255
6,255,255,248,246,216,33,17,46,54,64,68,62,59,59,50,38,25,35,17,18,116,254,252,251,255,255,255,255
7,251,255,250,255,242,37,22,28,225,239,248,247,247,246,232,214,213,145,26,10,78,254,246,255,255,255,255,255
8,254,254,255,246,249,93,15,13,186,254,248,254,254,249,255,255,254,229,37,19,49,241,254,255,255,255,255,255
9,255,251,255,249,252,121,16,14,157,254,245,254,254,248,255,251,254,237,52,17,42,229,253,255,255,255,255,255
10,255,248,255,254,253,161,16,14,123,254,250,252,254,254,254,254,254,247,76,14,31,210,252,252,255,255,255,255
11,255,248,255,255,251,195,17,13,93,254,254,249,254,255,253,255,254,253,103,11,20,188,254,251,255,255,255,255
12,255,252,255,255,248,216,22,13,68,250,254,245,254,255,250,255,254,254,126,10,14,166,255,253,255,255,255,255
13,254,255,255,255,249,229,35,13,53,241,254,249,254,255,252,255,253,253,144,10,12,146,255,255,255,255,255,255
14,254,255,250,254,254,239,54,14,40,227,254,254,254,255,255,255,254,251,157,12,12,130,255,255,255,255,255,255
15,255,255,244,249,254,246,68,14,25,210,248,254,254,250,252,252,254,250,163,13,13,121,254,254,255,255,255,255
16,254,254,254,246,250,254,83,14,27,116,254,254,241,254,254,254,254,249,181,7,22,112,249,254,254,255,255,255
17,253,252,253,254,254,254,94,5,10,48,188,251,254,252,241,254,249,254,204,16,19,90,254,251,254,255,255,255
18,252,254,253,254,253,249,120,18,27,19,61,64,99,155,195,222,231,234,193,31,16,51,247,254,254,255,255,255
19,254,254,249,254,252,250,144,6,20,0,17,18,18,15,13,34,49,58,58,13,12,34,225,254,254,255,255,255
20,254,254,243,254,254,254,175,15,15,36,47,26,6,12,11,23,12,15,2,18,16,61,220,254,254,255,255,255
21,251,254,254,254,248,254,232,137,81,179,224,200,162,153,98,47,58,69,42,61,63,135,241,254,255,255,255,255
22,250,252,255,255,240,254,255,253,255,255,255,255,248,238,231,254,229,247,241,246,240,254,254,254,255,255,255,255
23,255,241,255,255,255,255,250,255,249,255,236,254,255,255,248,254,254,254,254,250,254,248,253,244,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
