,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,252,250,255,254,247,251,255,255,255,255,255,255,255,255,255,254,255,253,255,255,249,254,255,254,255,251,186
1,254,252,252,255,255,255,255,255,254,254,254,254,254,255,255,255,254,255,255,251,251,255,255,255,254,255,252,190
2,251,255,255,252,245,246,251,252,254,254,255,255,255,255,255,255,255,246,248,255,255,251,247,255,253,255,251,191
3,248,253,255,255,252,251,255,255,254,254,254,255,255,255,255,255,253,255,255,249,251,255,255,248,253,255,249,188
4,255,249,248,255,255,255,249,249,255,255,255,255,255,255,255,255,255,254,255,245,245,255,252,255,255,255,249,187
5,255,255,254,255,252,250,255,255,255,255,255,254,253,253,252,252,247,248,255,250,249,255,249,251,252,255,253,191
6,244,255,255,255,255,255,242,213,215,215,214,212,210,209,208,207,202,209,178,69,67,176,218,223,240,252,254,195
7,255,255,250,247,255,241,131,11,17,16,14,12,10,8,7,6,10,0,6,3,0,6,0,44,227,245,253,196
8,255,245,255,250,253,230,82,0,0,8,0,4,2,0,0,4,0,4,0,9,4,5,0,3,195,237,255,196
9,255,246,255,252,255,255,183,130,119,98,6,0,42,100,91,74,81,90,82,3,0,23,109,141,231,253,255,191
10,254,255,255,252,255,255,255,243,255,209,28,7,103,253,255,255,254,252,233,46,17,69,238,255,255,255,253,189
11,255,255,250,255,252,242,255,255,253,211,13,0,102,255,255,254,255,255,241,23,0,63,255,255,255,255,249,194
12,255,255,246,255,255,242,255,254,251,216,16,11,103,255,237,252,253,246,235,31,0,73,255,249,252,252,248,196
13,255,255,245,255,255,251,255,253,255,210,3,0,95,255,254,255,255,254,238,36,0,60,245,250,255,255,250,192
14,255,255,250,255,255,253,255,253,255,207,15,6,106,255,247,246,253,247,233,21,0,56,250,255,255,255,250,188
15,250,252,255,254,253,255,254,255,255,204,16,0,95,255,255,255,255,255,239,12,3,55,247,251,249,255,248,187
16,251,255,255,247,255,255,241,255,246,205,15,0,86,255,247,255,255,255,231,22,0,52,255,241,253,255,251,189
17,255,255,249,252,251,255,253,255,255,199,5,0,92,255,253,255,253,245,229,20,3,49,255,255,253,255,251,189
18,255,255,239,255,251,255,252,247,255,188,15,4,88,243,248,255,255,253,230,20,12,47,242,244,253,255,251,189
19,251,255,245,255,253,244,140,118,104,85,0,3,31,99,78,87,86,188,228,25,0,72,255,255,253,255,251,189
20,247,255,255,255,249,202,5,0,0,10,0,7,0,9,0,0,11,3,20,0,14,45,151,236,253,255,251,189
21,255,255,255,245,255,221,56,40,9,10,6,11,0,7,11,18,0,0,2,5,0,0,13,70,253,255,251,189
22,255,255,250,252,255,254,211,204,226,216,223,225,215,208,202,186,147,83,25,4,2,0,1,75,253,255,251,189
23,251,255,250,255,253,241,255,252,255,245,255,255,255,255,255,248,250,252,249,202,177,148,157,232,253,255,251,189
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,190
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,190
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,190
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,255,252,190
